puuid,games,wins,winrate
ZyJc_4AoHYZprJJugYoBD7nF_Hr80-9vt4neGh6m5JXCR2yOHj1BloNkOeKCoBdnJOROp3v9soDBjQ,1,0,0.0
ZyUFZP6GSSaQBkonctJkzLxruAVXuU-07JgWKf2olrJUxaBppzH625uciI_aHtF2fdRXBFCifouXRA,1,0,0.0
ZyV8OAVvu_kbx0lYNLukl2I5rPhuBbDFNZMxQ95Smw4kWVC5nskIzz4UDVrlLAcobYnqL9f_3P9MSA,1,1,1.0
ZyWP3ulPhSkSrfRi7jXMcntmmHANKEbzahQRRRtDINT2S10E-jpNc6fb18vq0m1rq_hU_wWTvH5Gcg,2,2,1.0
ZywQVjYa1EPTyFHlSTi2hSC_5DikzNNZrbgLmNj6NiWSIHGz_8jK7bjIbU_j-sfgSPxFNhmehDNUeQ,1,0,0.0
ZzE7K9xyItUQae4WXsUtvU8m0vHNrjtBUKxM7cgooEJ85JzS-q2E7bjFdGHsksNyz4Z0L7ToEDEVAw,1,0,0.0
ZzKdWmIs1R13tU0XiNQhUL5tfdrrPPpJ-o19s5mT_lXEsr8VqWErjvGu0MLniV3HnBlaUcJg0ccXzw,1,0,0.0
_-B77hVKvn71MfTL4TgpDOaERnYawiQFvo0CKNSIRdN7_-MYwC5KX4GshRnctnMneRq25MLLdRrmkA,1,1,1.0
_-GXmt_Hut8ycFmwXrDeK21NqwVIvQGshnwsYFoYEhbqgw0NbISBrxcnSCf21n8Sxle6Y6IOELRpAQ,2,1,0.5
_-Wwqzi-y6SwIopPGbLDpgEbo0kZcDkk_9ffyV2hXapMcRemFLgRMum4hb1DueighG70e8MhoMq_TQ,3,2,0.6666666666666666
_0PHmn7t14b4cYAteJ411wIHzNRSgZqGsvvrMcZ-ii_CcGYtszY52ydmKvRuVEXZqxwujhfAgUpLPA,1,0,0.0
_1HYAzQDLByxistjrxaKkT94kwtPo-kMItGj7jFjqSoLc4cECtAMDI7XaL7kPElw3eEW4oRgvuTgBg,2,1,0.5
_2Vg6D90kV6-7SNAiArRqf8Au19CDRYg0mksqmmqwHrOdCvW-JaPjVv0qChExnYNDUfrHkbWD7Yk5g,1,1,1.0
_2Xjt2A7z_g9xLHoUTEGHzhXDMCWk0mAxkvXUwhMc0gZ496HCArJWAW-V3Y-0bVimJX5EZaJHvEsGQ,1,0,0.0
_3NW5YgdAW_K5krsKIUn2JYG-7nFiwwN0OiOTMDmdqRlbvqXOKRzpMkMnPwis7uG56iY9QNzu3aWSQ,1,0,0.0
_42QXHQ0vSj-bMfRHU8u_mxe-ZBVaf3BAaP9mTXwjc6irgEfTizKCYa0FDuldHc3tqgZ-sDCg3pVeQ,1,0,0.0
_5oniOS_gZGoq9ohrFeVUqS9nmBnKHZrI_7E2H2GoKXWkzj2cPRieWwoveQSlYPieilOSRDOop1t-g,1,1,1.0
_7UsWN3gGtuCBqJBCffdvzqgACg7uZ6yDvNu1hydlmSmrF2eGGnx_I9hc8BAKW0INHDWW-q0DuO78Q,2,1,0.5
_83NrXzHP2jQ6MXggXIdpEDQRrxJit6Q-eWVER4MYoh7yx1sFcW9QogdxFUVEgZaxZvVU8sLooIirQ,3,1,0.3333333333333333
_86S_vSiw50tBfO3oLTL-Zx12sJJiESGUSNB6YAY7qzZz944aull0FUZ7UqxSwfVB8RhJg4DiADtvw,1,0,0.0
_8SG2Q_2yh0QWRPAvXGjj18HKpwqGOlrtuHLJ5HrAC5_ZpNY6uXJnuR9c9kJgzLG0e9srfAJFa3qww,1,1,1.0
_8pEXtYzbaimLP56HOlp2qw2BR2pIuf7s4MYliRRmwjHXa7o4nynZDgkWng9xCOJJZ_BDrlhQnzobQ,1,1,1.0
_9fyH-gDIdiAnXmLvmCtbwcNL22Q_5yGB6NDwelh5eaxQbSeBGoRH6Lyt3lx0-zkiBTnO82ga6Cb3Q,2,1,0.5
_BN80yYhnN1MXZWoSKX_Je5I2Q22rK7_WVPUYdzHGwoFfQP95Q5voI6DahCh2TIOhgafAt15u7ibiA,1,0,0.0
_BzZ9ZqIDMWck_sROBNDMTZtc5fjceWeYVh0GQFsUhM1-CYi66MXJiEoMF-HY_oKd5X3ZnpmVac63Q,3,0,0.0
_Ca6tjdOICpr87g-_ipoBSyHluCGxq1eHQOVWq4CvzMCTi7SkNWMwPNudT3rnyH3arxZou0Z8edk3Q,1,1,1.0
_D0b5OV8GScsjymAwQYqZzal0imyZJpZZkW3RGHrW6k17m4efW-zOgArd1QiejlHpBLDhe4qJLjV2g,1,1,1.0
_DCNmsdjWYgzZqYJaAgDrUvXHvcTQ2ZEv24VtPZQUp5BvZwID0pMysoRf5W0EWbwb6FvdDqTp6UlCQ,2,1,0.5
_E4mzvfeSYdX6MmG1EWsWfjppNv-FoLfGICGxwZnedVZ252U4S2otoI_ZHmjIeoiawfxnM_zPfocBA,1,0,0.0
_EgJQwQJAmOZkScmD56XwofFNQHbNXf1evsmAzzEVl6A-g46DSVun8PNcRnhkBV1Qb7SnV8MkMztew,1,1,1.0
_GFDwZhyziStDDSU3FDkyoOCorYmZKkqCpVbJ3f3Hinsn4uso-MfGjjvkcILqYuYvj4OSbHjzY0fXw,3,2,0.6666666666666666
_GSqAhv-VbRXU8PsO81OUBqcGd3dLBGMwvLzHEVm4opMTRWU7f-fDEo2nFsuBCcbpKkcRz4M8A9riw,1,1,1.0
_Hg0UFdWOCxOBzBFwFHe8aa54I5M04Oe4JQ4zB4725TC1ojLEvQg2SKAq1JdKkU3d6_hLDZB1Io1pw,1,0,0.0
_IJSh3Aziin9X-EMoOG0iHK8Nifml3wt7z2Bc5i4qdiiCfdXyjZQLTJUdgKPp6N-B1ifMJmBDIBEqg,1,1,1.0
_JHp5oaZHvmwmPzXuME_qsW4cc_IZkJVXFUZRYxacuOF2AlvCgOt76gtj1rG0IDn7azJM7kfC4ia2Q,1,0,0.0
_JpsWYHsCv83qUBHkAR9cKbVtzWdi9lg_csbkB5hQlyOjr5CACwjd03Dh7qs4jawP3omLsaTTa2Ptw,1,1,1.0
_KnCISQyuGnfSZ47CvGw5Pi1tZR7jCN0Ckj2rH20osBEKO-_n8ACHR27Luvz--9h5bz1V82etMvgbA,1,1,1.0
_MkdZZiGOBsBYVr2GeJjuVeJuaeSb0dYCu4YVS9x23xXEudf8eEmS4I-tRSgTbx7NsJhx-rhT8xYHQ,1,0,0.0
_NWOcLDmsDn2ayMHkTDELn8lFsT_Fdv_0uGnkPa53fJVRB37Zg25JVLMZaIeOe04Xyw7ZuUrIEPDjA,1,0,0.0
_NbB1hLsoqKuGE36ulZ09pUd1OzBDpnKfRZF_jul8JVjRPpTAMq5MrRefavOEAGehtBbcJe5BQxqgw,1,1,1.0
_Qwf3xsC6ULQOhwEOYOcNqmAetIVypIruzM-liHmvFxilz-OfoLJ9OXQp8LsftPJKQcEfi61_MBwZg,1,0,0.0
_S4Ri3uDNuGb2hy9pDJuOD4kOKjYDE6oEPc45AcbhIJB6iKdV7Ddvjiy1KcJzLZVuLx0naNEIx0rzA,1,1,1.0
_T851SpvGCPdZNEmX2V2u4-S7yJim-tNgwHNL1OuSCmtyQOSw-uwt3gIm7F9kmG8ZT-v6eAO-85cxg,1,0,0.0
_TVZ2wzJGU3jHHAlFKgFIQwUlnVgZmPKX3A4R7HyM0mVYUjP4h9yrH2JDjCIW3kwaWRNWei8ePHkdg,1,0,0.0
_TwNFVz1DC0n8ulABuyCbrM_ktGk7mpMqOnTzpKT0-V0q7exwdaI4PBi_0o9Xv1C8mv8gxdbU54fRw,1,0,0.0
_VCifRemWhCdRXhcJz0iRrGNxdP0XEg8sYc8joIU72etrTjmAqDLkDyg4_p55p6CwYSHpwk2JyCckQ,1,1,1.0
_VCkthdXpgNEpLxp9Xyv-c0PXAQ3brio-N2WFV_Y-ApIs43KHAcNGEiPUwJsYVNX7mOfu3ggCymYgQ,1,1,1.0
_VLp-sKqcpMcuFi1JIQsG80BfVfp86UBukp0QKb1IIGJH1lMx_H4MGqNaJkwRww1ojJy4dbSf_yO6w,1,0,0.0
_VzaM_qIWLWu3yfplq5BRialhnBvm8o5inPNVMvfPqH_s3WA2VRWb2ItHPu56NTrAyyWQnpdT2GLFQ,2,1,0.5
_Wanz5R_BoPfBM_hi9lnguvlQW6IxfH_aVZ6ytDPEFd0L6S-67cACKsfndIym1pYpD0OeUye5CHnWg,1,0,0.0
_Xx0VEnRBB--mm8MgcAansgRsnyZ3H9GTm_zG1nZuOCcGjEGMIB9lBYinkn4WIsYraK0PZTM8aInZQ,1,1,1.0
_YCkLKSwXl_TrRG5JYZXx92G3cukpn3J4952VtrH9ab6cS6LuPYnHZUoO_nnUwIR_1M90KRp9MrHXw,2,2,1.0
_YQuyd5mRiooQxg0yN5PBWx02kNJLD_9FlDNWk0sY9yS4BzIGsOAnf0wcR6pwDFehbfwXyFFCxMZiA,1,0,0.0
_YRGchJXkovI-mPRqD1QrfsZv4G2ba8S2maPlKPDPgVRRSl_ayA1ZK4o_YbWpssdV_r7TWGQxlJr5g,1,1,1.0
_YllSmkyBxwvYYEjrojCliY5eRMn78yVPkjyNTuZLldSrxacmWzf3ixjnX5V_yjpjjEFUpsrZ33k2g,2,2,1.0
_Ywrk2UW1finyBfO4WP5vyLCggldvsrVYsHYhBG9uv07oJsZjOHsxO1X3NCjg2BoX5INYLS896TXkQ,1,0,0.0
__hLgYpTfA_oucAcN-qb3fe2jfeLgbluSM7fCpQEBV5poQ2qZwwJZU8IjQxUXjwuYAxsHY3lAmkHJw,1,0,0.0
_a1tYUQGh913TU3XRvw3veoYq_uN036Mw9_h5oB3k333q5f6FioI_kTQW-_4K_kKGrfxkujWwbXwJA,1,1,1.0
_aHoRs4PK9vdi6WsLH7F14f6HgCZ6YsEew_IOI810yUOTvOdvQ5TUsqIgUXHq49xZbWh4L1-2jjwZA,1,1,1.0
_awtJjC0zOIsliWchtu-1urnbo-emtWjUpMoSfLabIxSO_Hyc5RnBETPrpuYkXTfVAbZaG84Y796HA,1,1,1.0
_b4U4vgGvtvsjV7cIEu_2VN_n_xBE_WBoq6tKA_qUwQD6WejJnsL7df2Jv1j5jPMFsxU1Iy5VD9ToQ,1,0,0.0
_bJyv96BxwQgkZpLj32m5OHxZUtbsntiphVAMQD_66Xt47ZM4ybPGvLfWXd9h_-zqhiIAMieJ0emdw,1,0,0.0
_bewugX5TFWff1SG8_7TqVSpxOzHXqBqg7lFOe-em06XjoY8ENXbArNnlG9TUm56SmEgpYQAGCZk0Q,1,1,1.0
_d0Rcn1qegws4gy-YMg_pytuhNF-pzR9IQRh8N2jTI51TImx7Fsbom910Bppwku7LJcYLpGN9Dt5Wg,1,1,1.0
_d9HnvMyAA92ip2rtyiNzcF_bjw9E9c6fpnHDXz41-AwM8-rjuOWE1HDSf_INXukDhI5pywP-PamUA,1,1,1.0
_dEvhce1WKmR6z7cyeRA44cLXQEHjknvzG7bvvbjiEEt3Sed1blvcBV_uimZMRCEt39W5u0nivIIeg,1,0,0.0
_dwooSaat8miC5jK6QECyR3MDtYAH3I_DYjfP_-1ziK-a-Jyz4EFf9OuKm0S1aYclD7y7m0l9KTnHg,1,0,0.0
_fasiEcSj0OCY3-GC2wXQCchg31ACbYpP2bpoUKEle3sxO9E6p-m1m5gEPAh6dNO8hD8ttiWjNkVkA,1,1,1.0
_fvMyLk7JcnfDhMeu4gcFBe7fAe7ZNln2ps1IxxZ7gtne9Y6yx4eWQH8HKpTn0uP2ArDU7A8v7rnCw,2,0,0.0
_fveypZb8K8n0AXoFIdg6HODjotZR2w4o9h-HWGlQokFLK-ztLaEZ_oQuumgXXz92_ASXxip69qmXg,1,0,0.0
_i-ApzdxDRtSWnIb5GldFp1HF_3VVeph_1mSz1BG1Zhb19tf6Q6VE0j45TPLN_d0B3wMJUA92xZpBg,1,0,0.0
_iHRiKw0VjTiTrPm9r1xeCPq8efMUgFXHrBmS2giE61gSt4GB7ff4urP6cl3J7kIrR6nnPh4rO7kTw,1,0,0.0
_jI9RTmQ7pFst6on-PmaJnPQOVCO7gYleJdjRYT9t355kglqyMEn2MAVSQ8LjX_QhBgQN-DuH1E_Uw,1,0,0.0
_jpwsB7YOyeAFk2SgbyNW3nbZYsayGcE-opW0U_Bg1Z04BdyrSEblGhsAl6NgJtbLefPDNZU3l6YzQ,1,0,0.0
_l3XFYKGdxgTdQ30ystIzVAjsmPu7-_3_b-5OTtiepTPsJxkHinhH15lzX43pyu0wYub-6ruB41YXw,1,0,0.0
_oaB4qoOy7zIlt7JRLCGE68ge34urlHHcSXF7q670griEXD_pStozOfl957w6LcIRXaqi_ohWw_Ohw,1,0,0.0
_r5gfOkVs-OJH6qb0RAVyWipK4epcmEQbo3AcQTNOiuOxfKRe1arPNDFLXTx-MEeQXD8tVUPvtveXQ,1,0,0.0
_rTwlwD2U0JseuvjbFOShNIpswnyEec5PIhmZmTZqr9a3WrYm8Hvxf-ffJojj2hpSaRh-drC1VDWew,1,1,1.0
_rbyjsONUd6ZWpcfI4znTKJupyLcEXmxz3davs64LDDxz1tSUVXOuPWOG3p7xCy6UIMyeVDaBqM-2Q,1,0,0.0
_rl2PoduDtCN186STTIJGUaSsEBUjk20PndyC-n6kfWRdZhG8ybyu4ulrN_qp4BR4XNa2jUktpTy0w,1,1,1.0
_rpbA6djWUe9qey7-6-kGJ3WOCFnkdC0txTUKTkHWUrUS__zNhEeTKAO_06igdL6UnpN3DEfVC9jng,1,0,0.0
_skbGhwafLIrgr_zeMWWrfi9a2SuIif_uDDvGZYe-9WpbJidl_DrVikF6WaYMgfxIicw_hLlZ6Ghjg,2,2,1.0
_sq895U8rK6qKWINqROv5rlmWoOxkpFDpxLOgdqlDC3MjXNcpafA3JATrb7WUWMSqperGwu6S-EqYg,1,0,0.0
_ueV593VGPdy8k-sYa4FHE90ErJk-AEoWkfqU9828AQc1vPu9hIylPT9eY5XNb2Kex6mUP9TZkjoBQ,1,0,0.0
_ufKPcwbrTCXDjvZzUcaTDPO79WMEyjqxpnuHo1FeqpZTntwV7J2hc_bbXEvZ8ySOgjWK0B30V1jtA,1,1,1.0
_v7cq0quj4RgUt3AVQnnMP0Dz-4EvTcLNpgJHZiq1E9a5YgptVHMEEu6pd7vY9T9szIkVUrxveRI3A,1,0,0.0
_vuU6KMMx96stKLjTDgP7KqX_3ppcj261Yio8uwM6BDgjP_eV8WtNcLZVRl3LhBGNC3YNbzQxw5jHA,1,1,1.0
_wCXSOAFsU8UzBlk0gLcOAHgn0oZCeFd2b--ikyMtjNsU1Go-aG7kCY2sYAJFXalMY1o9ttl605tTQ,1,0,0.0
_wmT1cyD9skNW67CTlNH9jkWfv4dCcBumNNDc4Fwa-hetvC7XXzwM4P1NPPI8twtfkQdbBWHX5FBzw,2,1,0.5
_x0A9FbJ79zC7xf3e4FpDTaiy5KQmQr_2Yg9baU3C1Nmp9-UqGos1QB3jGmOuYWCzNY1SYpt8sffQg,2,1,0.5
_xIOvCJjGaS3Cg8QCQhL1IMlo9beFv0chDjljE6KDL5tPE1Pkwny7iiFhVRuC7gTAd97NzQ64qY88Q,1,0,0.0
_ypzmAzvSvWa5HuwFxRerml9nlCdIoSYX4jINMkg8QiUoyjNYF9BquI9AfS22RvEVdi-J0MLf8ibdw,1,0,0.0
_z26YN2nw6FTZ_jqKpapEhGgVlFdrMNCVtFnDH9N9xRgf672XJO88e-S21bcYZCfiZEv3veEh_dkKQ,1,0,0.0
_zTuuE_ddOTJ8srR_4Wi4zn9LjFwEqs0S3tiw0TVNF9wbjEKkM9IdkmfnXIbyMDbQcuOeCdXxuzDfA,1,1,1.0
a-2U1Qt91P78oM332LpAz6rgrJepNYjCw7vbs8kVrYINMyYK6CD_4auzLkBE2k4bp5_FlXTQfXieTw,1,0,0.0
a-5wohf3m1kh_BHiAaOPOSAKkrI41GyEvEGgnPmHFpFyURKADVpj0wYNfe7SqfvNDo2DsIsib0ziIA,1,1,1.0
a0lJg82_Wn8mr_fbR2c2l_d-TDekSBHR4-pw46qma3VAWbwOJzkltfPOVR8K056gzuJl9nXT4h2PEw,1,1,1.0
a20I5uVQkYsiWcfZtTh2UQGm_c_M2fW0KBvkrPnJlPcZndDvTt8UopL-yug2zga-X3yM3gTJhkSwTA,1,0,0.0
a5Apvod7LVwX5l02kA6iAedn4DcaWG49l-i1m4m7QY-rFdQzbypi-1KqwRl6eJcRQvVdvwT1Fd7PGw,1,1,1.0
a5hzjphgTwRr1c7oPR1wUCtq5-AxbBQK-XFKjPZct9F7nMZK3dHKtH7UzuXWd_KqMhvpjUHMoDKqew,6,5,0.8333333333333334
a6IQl6hoIOdI8y70uFoT0hkbYAbZUoUd6SsSn9uKdY6cbEgznhgpdadxePxJvSGKeUP6QJtw9-qZnQ,1,1,1.0
a6ngnOerp85P825Vp7RunuR1lp_3U-gERaHW99zcZMNlEd2VUe7HQjhNtVTMErvCpH97Q1mvIQf2vA,1,1,1.0
a9CNjrmwMji-aL48YMSU9fGq_zRI9BBamXWNAE9N3cMGIG2Ozgeg51X_vb2NM8d28hAcrEAAo0YQfw,1,1,1.0
a9Lw25x1M7zXT0n1p2wbo09iSgW5a72BSDrUqVj49E-nEYTh0eNYZdzLtSI1_9rdLJvXE2D8Hz7hLg,1,0,0.0
a9ix-kxrjohADcviSe1fgUqc0DGOMeKtK1Ca5S7OIJrxAfcysvtoROy7mqYqIqCGMz78_X26z_6SjA,1,0,0.0
a9taRaI44HehNrxBLZdXYCdjZ7fwO3fInLbwGIIFXRNKqJPUCLCwdlXKgCPMz5pbzenn11gmLX7Yfw,1,0,0.0
a9vE6GePosb6W3yaBlUYo5Z7QKkhXXJP8OCKYBOeNPXIKeRqtzmxQJtcgEHFiZxwjCZMLCvVFYt0vA,1,0,0.0
aASmfqYDXq09OIbEihn_C9M8CLUGz7Pi2lbF729S1zucxyU9i5tmmtEgs-BMELmKRa_pbGIOjIRYcQ,1,0,0.0
aBMctwTV-M6Y_QFK442b7AjYzQqyx8kB1acHSxv-mHTK4BubJvFUuIeljW4CEmyGEbHxfgDi05CD2Q,1,0,0.0
aC-XGpI8EF_yrjBr7LE1-6P71x3Q50NLSemAsjt4LKoZr5qSpXfscs9w6HT-RkXhuyhf27QSi9Ll9Q,1,1,1.0
aC4YzCwkODgpsYW50A7R8rTRQ60NByNrLyM1EWAOdDbnWWMAiauMfLOBj1dGRQ7JHMyRMOfEu99LPg,1,1,1.0
aDA9l-HqAKcyloESH42r7Nb61hImf244HEZWvD3DtX7qrlCEei9JpNvbfXnEGB0rD9qpRpQkFe59eQ,2,1,0.5
aEFdQFWI3LrBaUpfMY8DGqfsSkJEHDDqSgqtSo33nevRA6unycF9cV6676kk_KkQKtoq__zlsFI2eQ,1,0,0.0
aGf7MW542GNWTAsOn-kN5qF_BABnKguvaSWg9axynnl-RTpZfidbG9qqr6Ak6oTH3J0YdA1tR0cATA,1,1,1.0
aHIwS03glAJJmAVfWDHZaLaaqIm8OKi3oVvftjwVya82XimUnKGGTVUdNjJ4peVkfTKpapNxZM37eA,1,1,1.0
aIS6o5UfuAjJYE-URYGM-cgZ6S_qkBrufkRZLq99VHpcdZKKpI7l6ZcNwKpimqHMR8-Ovj_STya92g,1,1,1.0
aISDS-0S636LdVN1zrqU-h-7KP5YjdKiowI1RFuJFXIqSSYCyZIqajDfPN6NPaSF3x7hFDn0K0dXLg,1,0,0.0
aJsr1Ks8TxUFTKeBmMkU3VM27VS6hNlpilaRggDYpMOTq47zNfuP2DUAZKCkMut6W3fGvO2ybC4WFg,1,0,0.0
aKmJ0hGWUFmE7te9rUbdXHT-UUzjRLB6JsoMiJn7QktD-pHYOjj2N5BS3OgvQ-VeAW01AhDtcE-ppQ,2,1,0.5
aKrt8s3ZeebpGyeZfJF2vRp2vbgaFepQ0qqe7UyRAGUC9CwSumuB1JNnxRApb8u6m5eBh5vjKnL7NQ,1,0,0.0
aKzhCKrUZpna0Axkwj4HUePqzxrM3RH3ZQP8KtIYnKqY93Vo3zbB7iA-vmPGrvZm0OA5wBYz256n0A,3,2,0.6666666666666666
aLJaWFu0-GAosnBm7vKDoR9Wq9hAsb6h5HAakrDfVXQV509f42ET6RD8zjmru-nVgo_P2ZrZouMNLw,1,0,0.0
aLYyVCuR5Lf4TQqH7K676cYACQ74aDpMuixqDnvHnL4d9eJZl7T-jV_nxSD6p4iW_3TTs-hjfWeFEg,1,1,1.0
aMa4oY4Xq9ewKh9UcasvyRS-ey8Y7vOTGUl21bJdFbmr70dLgEJuOLKEnRG3w7hD_1j7rvkJLEiHZQ,1,0,0.0
aN2snrx85aW5E3xhaLANq3fz6BAa5v3K-kEFLui4CViZtJeDToEMgoGs5H2JDKzb6arDM2PyxH-1xw,1,0,0.0
aOHT51FT6JSkDuuhCCjFTrShXd83wO4FzDXeKqJFx8E-wVixn4zmhTE7WL9zOl7jk-q8jXqWs8HxbA,2,1,0.5
aOSpGo64soinYEN3rsV56tNF49hVWdTex7VLHYiMLWucPFV-tiX82VZPHNB_RD8R6rZsZMyV1I1yeA,1,0,0.0
aPI1KrqTTOFMuanP4CiHQ6YJGPF1AAu1r8I3e_eR74ce2MCu_u_r8VRTgeLBC89RX2VbO2EyMXx0Fg,1,1,1.0
aRA5z8Q3UXtdkqhtgAeey2kMFdAiXflkTrjwdxA_3-1x_FQu6nJ5DYVYodgkmlP7UZ8BQut-ZRlp9Q,1,0,0.0
aRYd2ImNsNcXBmV-NthRwEweFum1XdpkRuzYnuucjm536CoElqaBehTKrYuB65Vvz7KyrWr6sK84CA,1,0,0.0
aSfK0LJ4Fem92t0sLZKpi2yL3Ke1lle5j8rCQUs8fEvo8rk9jw6fzur_qpmUp-nwGBfLZy_FJk-YiQ,1,1,1.0
aT2mja_IXlCbvDBwuRU8SDoki2NQ1MfVPl15_mxeB86GhDb7sX6SbnkyAfMwbAK4R_MAHMwsC2msRw,1,0,0.0
aTObojulbalyfqtizvbUHQbIl-91YXdQFHBaiiqfumfbCl80nHiR8DY_pnSBalFmPYbf91Le2sMIOQ,2,0,0.0
aTsqCInnvZdkBnP3x96Lu4ChpkSLRkvyCY5jtghf29SVWkX2owHARTU-btXmXJ7XwXPerutGqGN-1w,1,1,1.0
aU2iet-04yE3N0j3oEBHDvpBkeVVHsnGdHa0T787NsIHJmmZ4q3HzteTU1wW5BkH60aQLhMUnQnfjg,1,1,1.0
aUFglfMRr-TyfaewXIy3xSajmQ3MzShbvd5XpCBK6nH8mOHVZvPD0-WOZWuf0ZT9U4Yn8ubglf_-Hg,1,0,0.0
aUrHQmk3QUej_SbpMkJ_3XJwI3EAW_qWM9opGgziy6iTWXJFHctK-II7A92f6dFz6Uj17b5QP9-_Rg,15,4,0.26666666666666666
aVCiwJf00V6NNegjUzPrrrg4MM43VtEdyRYV_kwqUlA51fuSaqra-SpyGiBLEOVyvvuZREp7ZtWuGw,1,0,0.0
aWo9ujtKAZu7WgU62abr-8o3YXGCMwg1YDgJ_WsTb4QOmpseeugJ8VT1R-MktAdKWrZHJb_BGcoRFQ,1,0,0.0
aWqlKjIEkrpMeCk3swwlxMJqS_Kr9Lx0090b8MBWZGuMytHAZcVbLCuGX9Q_2sDjm86qd1f9TnYX6g,1,1,1.0
aWyvSLNC8RvtnVrwZ10l3SdJtAJRJ6wEXXEuC_OCvI80vWu4q_Vv7Nwh6lgA77KztYwCVjf26VAgvw,1,1,1.0
aX-PXekZL7JSry8E4Re46QZe3CULBgVGjGLoOz1AEn-n9zYHEdxgSRYa1DBzSUVnwTO1-77rb8djXA,1,1,1.0
aX9RMMNY586WgIs133CDEjLYel7M7TYE7ctW5KrwpnB9KohQAcBvkY7F_pP1uksJbGZ0XWCl8bfIuA,1,1,1.0
aYf-kXV8Jz9W_2sxC9mBNhoHa0a_MhEyfsJF1CChQAuh14R_TJ5g75n6JE2T0_oXZA6faj63cI2l3Q,1,0,0.0
aYgzsFP-B3r4caVIJImMq6UE8tI988eOCG7WdONTxmWrBlpshSgOxTPKfJee5uAqwiMlcx0-pSEALw,1,0,0.0
aZVY-9o_FAnxa7brMvf7XtG8EiGPk7NJTmHv9mZIIaKjFaoY8supQX-xegWc8Rdyc4tYt1Pud9ZVPA,1,0,0.0
a_7B1oeKWEjc4rg8JKr4Vi7FctInWK04wMrbVc-RYT4Q9ufv4R9bbmuovjsNXwlpDpwl4UEV7p9O9g,1,1,1.0
a_egehrLu7YkzgHo__Va3oKFOKXF_UIoj36LrLbMA0T2VPgbaqPRMQR0w2Qii14sFsSa5s1On0QysA,1,0,0.0
abfLavHwi17hk9mYOyqCz9KqmYVduSbqU7MNpVkG4lTapaaDPlCk6jdF2VEbk-rGDtKprXkZzQiH6Q,1,1,1.0
abz4jVHp76ov_UqFzMAzZUMduuPytvJghIzH6bBzXxUb2of8j_NefzOrYb3sT4392DofpBMp9lhe6A,1,0,0.0
abzBI9goaR9xjUEJ252HB03J0yRWwf1-aUJ-Gq31kCKcqzzNuAmUx4QvwDUfbx7HbFvByZaYfFEeJg,1,1,1.0
acIm3nPRtMP5csb3s66pre63yrFms80liImxIVUI5HOuSk2ye6uaqzNWb3Q14yw6-SSpYKeBzbTBFw,1,1,1.0
adsAvJsS8himLQGGs5PjliPzYs69fo2gcUbYwxmx0tye8UMUNKAADLb5B77JNPwSkehVdunEvhaU8w,1,0,0.0
aeB2dgmiVQYOOGii0jYEKBSnVL0EldqgYWjHEdREsoz7Wwty31p0iynOEu_ggTTGJwPb6KeI8AiIJQ,1,1,1.0
aeh7Q0hw_eOQ6oJ43rTw8ppTcdQE8YVDdITDrHqZ3ezsA5DdywwolOXHubXBz4A2Ji2FzVN1Daearw,1,0,0.0
aehg1fAmhTQnBnSuP8ND-qEWuxh2ywmEweLb9HSETe3A4-Ug5uGBLFobSab2iL1r7hYMMogJYocrEg,1,1,1.0
afL7RKWvpUplINT4_fojos-lPBcPvBd1Imaxd73jmuwkSRBSbkFqPBoK02ps6BARwbkrZfST2h3nQg,1,1,1.0
aguChIhBBtI6vQkf5k9bYzBspK0URbFrbVOyPzPh76Ao_Bpe-lOD1ZBRmrNURayUwDV36I0URorBBA,1,0,0.0
ahWuGg_3PDqk3YsAyAlfDO0fcgDZKzxo_y0kazGVGeWDp3_dSi-iOmMdIF9zW97YsF73gvR6uCoWDQ,1,0,0.0
ahXZClyYq6UREYjbq4Tg2DUZ0YM4bCEpYKq-dzw6L2LZb6W8B43WsH0HQKuECwXDOaJcTOf1HuxmrQ,1,0,0.0
ahzqV5c7IlgMP5dqzUiGbpTWhq5qEPFe2s3btGx1qMebwdAoA-KpZt142QwJZZV6iejWJfCFXOwTaA,1,0,0.0
aiOh3_gSg0bd0HNuN9S4g1qnEAzLvVbhl9Af7FnL4L3afiKqK5robi3DgWPwJ-NfcbJ0QBevqvIanA,1,0,0.0
aiTUafagAz5_Hl1q9Is56Jh1StESE7nM31RyYEnEb1HIS18wIGljShkUjq1XdbaMBlNqENcE2KqKAg,4,1,0.25
aiw7fPtXMVJfWh8vXudeagfrXtaAkX8Mrs0iej5cisAc8BG_dsHUqIrLQjM-wTO_ILspjjWdSg6Mfg,1,1,1.0
ajxTDQv_Q3UmUYtOWH0Opf7_Hk6o6W1yHP1vxHxaMz5TLHy1HwiA5jwE9Kqbhf-EBa2H1jkSuS_khw,1,1,1.0
akN4t5E-V2OjBZniUL0gu4Mz1QmxKCy-lRRh_1q2uiOo750m6qhyroWWtli539gpHpQw39AqPN3y2Q,1,0,0.0
akSLZhWBpmGWAMFSPLskVP6QhiXNXMkCOoxszr6IzJ9tn-681JcF5Bd6kgeZafeq6hVkiSDO2BfTug,1,0,0.0
akzVnILzkTF2gZPHhZURQjcd2-PqWnFEBEcO6q36eZYeA0Hyx7b9Y2QqdGWMdfip2yebbQdAb3u1cw,1,1,1.0
