puuid,games,wins,winrate
NNEbpepvBLJE3fM-DnkFXCR2wgJjQ3p2sY8t3IHOfiLZ5viNicAaIdcQbt3FnJPY_RTdtRUau0YHMw,11,7,0.6363636363636364
NNLA-JQgx4Gy1TvyEVDuuq_Vb5I300oy-txHFIFcKs6VhcIPP873GDwZv_WYhvInGCmHOePCV6u2_Q,2,2,1.0
NNQ99yseqvrxgOUqGKh1u4EblIbw9hIqbqssmCCatdH5F2zqJxWz4nq5ybxBX1CisEKIHY9sN93p7A,2,0,0.0
NNR6jnJ0ENVBBAOXPIjrgTrZWx9h1lLeV9pIunxASX2cgLj7Vo_5mG0XZoAVbasnZgAXJsAn3NeW7g,1,0,0.0
NNVJlskQIsahYKXmB0rGfXnzDW1k0aQDs_LXKStC5xUKHX-8-TBRzAAYLQTfiP7Ii053wOA3s1LOAg,1,0,0.0
NNcc9OaN-qvFvyV4MzUPF_DYtFvjXtrQLtWcU5pvsdIh5EU8uQJTphik-XrQFkyATZAYJhjbuasauQ,7,3,0.42857142857142855
NNeE9k7i2pgvhO1GytsOAVPghpReOVuV0g5XnCbwZeRGODxaa5Luuc4ueNAcJ189Ll1Ryx-tVhmZsA,2,0,0.0
NNi5uRk502y98K81fQBV1iIEnAM0vPJWo98TO4QdT2VI4A-6RIg3YXCbbAEkPMLxKTZ-cU6WljA0AA,1,0,0.0
NO9lIx5055QZ0KxNGfXKTARe0GS-H5nXth0cpOWXoeqyufwcCDeMTSv-6dvu9476V-VinuXQ1WmFag,1,1,1.0
NOAUd_4TO-XjuhTJaC-RiOIcbqJi5a8CN4pXAEAA-CDjzh897WujYXvhV2QBAyqy4NWcae4Gkeq59w,2,2,1.0
NOCouJCj3Uz1f3U_xEFyQTrLyMXjfHdzJFJh9sqEJE2xhdiM25LFoAcpukHpSTCATSqVFAdCEz1cYg,1,1,1.0
NODhUdfkvvV2UBHg2mCVASrKiZ5Kams0BRA0VMTmzeLrjuKjFiuB9kyG1GlCJrjonKdSTPuULc8ghg,2,1,0.5
NOHC3XOkSWrTSN6-nLmgiuH1c-gGMBhXvkD2emAcgZE22_FFGSI7baW0ReVBe6DJjxipMcbypm_KIQ,8,4,0.5
NOKU_gmSt6GidKCr-SN8ksUnxYf3BRD68Jkpac7h_I54CgcfeXMy5nxHr_emotukA5VVLegSBsiZ2g,3,1,0.3333333333333333
NOUxvg72WcuY6IVoEyLh9KvvTEqKQvrLBNfV2oqiloLEh9clrtu_ywGy7bmUzyia3-LPO17KKzav6Q,1,1,1.0
NO_R2TInxnQptTB3xq6BxyMd8xmusAEgLF4Ga-s2FJlY6SpKZzd568xKQGyr7Rp0ypNjRJC3wsdY2Q,7,5,0.7142857142857143
NO_nWA7Tb768auN5G-TF1Quj6RQtBW79bPGjJi8o0brecIT1S4YuzT30giCz3D6lo-u9FUkktcIi1w,1,1,1.0
NOamoU3NIoueCKA67stkSGESPobKy66B7LbKIvAb54AcsVpdpD4GrKHOcvBYDTkiezO7I3GGxBVNFw,1,0,0.0
NOdfwBDiCwD9DFPSsCdSR8lOOl4l4HZQlTokpQ0KklwTIOzvrMAfiLsvKl4OG07k7fVnyjSxF8d3Xw,12,9,0.75
NOwT1_-xZCCrHRde9eQJUHwnQSjXxhSF7fQeyzgW_VQmwySgIYOwejJUVNGFzJlYDPBahOwVdwrSBQ,2,0,0.0
NP0FRBUFKQZXvliSa4mkeWCFM5lAR0dx3vYbG5oMhwE_mYt3m2hK0iyQjxkn2QGNAFbK0bwoRJz6Fw,1,1,1.0
NPAMhYQyxEH1b73fghm9XFfZZb23JzWwskVov9QSlhdJ47RMFk7DJ81cUH9amhQQrZw172F6e4WPyg,2,2,1.0
NPOKBhs23iKVcwg9wA73JTwapk1Im4N7i0DJpFJxEEr_1AR66ath5E1WhSbPAwIroXFYr4iTwkqEYA,2,2,1.0
NPQ52czoROPt2AS7R3ANzUANKMJphPs19O2Zp7NXefIvHu4X-HgCDQs0KJESZAK5tvr7ow8h0eXIeg,1,0,0.0
NPWxLUYe29ZkdqYDtHb6lc775f7ydm_s8Q4P8PixVUKkXluoa-_c0Qpji_HWTJk7wdSgoa_gIUPUaw,2,2,1.0
NPwiqF3kA6Tr3wIEc58CJcqgPCtvtEQYcNnjYoYgA0EowKuAmGEMp97NRN_8AKGDGttS6CDK2dvA_g,1,0,0.0
NQ-Js-L1IwCyRGTaO2tGzzzZ7AvNFCbYnUXf4i8yu_dsMlS5LfIGoiSX91751ytzZptnbjVOW06J1w,3,1,0.3333333333333333
NQ0HF7DGqjykcBSyvTGHChkU8EN0eMhxI75x_VLwsoiQ61kidVK9I4v4dieyvXEbrlQu4BVpF27MsA,2,1,0.5
NQ28wDNLLyfAmr2J_6YIESTaHx_WMUoxMiHBG8AQu4wGReD4JHoP9l5UXMj5pLbwjbvz24UzpGN5eQ,2,0,0.0
NQGQ_6aNPIIyjDh1BLAoPzYcHJIndMNjfir-yDOrmHRCXiflA4QLQTewsiDcm3qyoVdypxLj4VQC-w,2,1,0.5
NQNo_dc1JYamDfrK6VKHNtvX21xV6DHo46gIB9iGLbLIhMRkPuXStQi_9sTJwD3a6F-3foy4-elEUQ,1,0,0.0
NQQgBxdGiz83ZayyFnHxfGZLOS7Vyu-0J-2O2ib7mDueew5MiOcyzjBtrgtTJULSHDFgCqXVzQcA3A,3,1,0.3333333333333333
NQkADlk9tMkrESbtIHV-l-X1NrtxzWLMWgHShfARKfDkKfNe2EA-_tjOPWbxqyXWuhycpr_nzWv6tA,1,0,0.0
NQqfObT416iSKr9Q76nxkqfnt6yAkXi71e6aHWc9Bu-ayvIiVkr_lJtiKklBDbYn8P2yV2LzKhCkDQ,1,1,1.0
NQwN6A0116k261X6KN24NIHQzkEZgHa2VIJILYqKR9F5lMSAhyXRiKh9sP25iyQYm1GsUC1Dv0OzXw,1,0,0.0
NQz0d38_Mm5t8hEi2NYZc18pNZMVk8xn_xKm-tFauATw64nLIST0HFsSgqeFs46jlzrzl31mbDLRhQ,3,2,0.6666666666666666
NRL3RodW__YmIzxXDAXbR4HWr11ZOePVpr2i_QBCFSS307ZAUbYceXGpfgpKAhY19v4LG0MFirag6w,1,1,1.0
NRTaZJgb_VI3r1CNqim02-otYYm3WkTrPF-1RacNCtXOTZHN8rsYK5Xrqc4uaE2bkDD5s49tXIvXIQ,1,0,0.0
NRereowLlBDUdeNQoe2joXQgYIWgldgvtf7-C6rJEwlR7h4NuYRha35UE17QC4uO_p1nx9Pnuo5wEA,2,1,0.5
NRj8o2ChVxGvuWJd4ZGfwdCE0KDpfx5_9HQFgg54jjmQIooOVb0rNBk9gsYvy248QzTsbX3oj9SztA,1,1,1.0
NRo5Vzr3TLKy7H-YZhhH4NB34s6nWIqrDqCvMD2qIyH9w_vuzc6nyzDbKac53MoIgcoKInWZqRy2QQ,1,1,1.0
NRtPcpcWjzMIJal7Sl5e7G_JhGnOH0tprn18nHEfbNKeee2RiIpkNtBrbsnQ1_-zZvgnWMkwZlri5Q,5,1,0.2
NSHol_DaTKgQt1F20S5liyIasUyNfUfXqRPADMggQWTGoAkLpSCrj8REFL5103xQIv8ttIuBtAT1XA,1,0,0.0
NSIwW-zrWTpBnHwvdPC-mWNuGztpfZwwgJKVlEVrkX6cxVE32D-BAqigPYFcBEM6kjkbWl9xfrklSQ,2,1,0.5
NSfQzoguT0Ldzw_lrg87nS5m2L39QPuf_FmAMpgMhjgYffWZwrEisN7_7G844HOrMltEJr7nEyycQg,1,0,0.0
NSrV32dLSNq3h0UUYAgWJze4gz1RWAbtkBZPI_4hzNhjuw2IEV4aEficKAMa5KKxsX7XSZMRIKT6CQ,3,2,0.6666666666666666
NT0tlxP640fUTQehNP9kxldaxkwmOjlvpIQ5BBo3Raj1Cq-V3PqcoHX381LGYzEGr8q1fe8UwJnW9g,1,1,1.0
NT1v826pcjvOmFkpdFde-M4-ZW21fDVSpXE8gm7mCUhOw9VHVFcxF61ngQsq1bj2eLnyeSpY6gKNgQ,7,3,0.42857142857142855
NTOBt4OsFrdY9X0QdDdpKxQ3N4vEfNcAKSh83slz1bdPGBYsDs3uPNzsO-HV3K1cqSxtXYSM6beyYQ,6,3,0.5
NTSBb89gAj1k14jqjvOiqcCacasxTJSF9xyTCzmWcphnJ-X08s6DN4-8mnCR9j5vGUt-Iz6sSKOkKg,6,4,0.6666666666666666
NTWY1P2L8VohUJjQB_QcV-axQWCEMSBaWf_Pegc0Y91Wv2nVopc7oj-iCNG39llLCguC4a36gXpz8A,1,0,0.0
NTYh0aI8B-aekxUwhYuFxs7llJ0E884qSEpw6RDSNoO3o-29Z9vCmqVUzX-DrnoGQnXoHNpcLlN7tA,1,0,0.0
NTbFk6KzQGLPckYPr_YXHbThDYUh-Yfa-KJ7vywifMLgj6rnoKby5TryYenwiBat1PLgjAg0h-A-1w,4,1,0.25
NThXf7zoKIneEwZwYabRdLwFUBfJEemDdhgxj76N2DL7XWr0uRsOs9WW-TZ-EVzPhiK9J6PpDCQKCg,2,0,0.0
NThm_SbQr9_w7IwX12aOaD-mTNlhyerlJwRlCDx9iRDT8NDDpZwARQkruJBj2I0yRjXV4hjTSlDQ9A,5,4,0.8
NTiX2qv_SSUxWVUvufDFdcekd-KBDpYSDxJmod2bEWeDZn-J-fZ2QS0ACwAX488IFvn5BjirNGQ7Mw,3,1,0.3333333333333333
NTu1OAYz1kxlWU4-lhDka8sjipEbrX1DJ9HTsE7KQ2hiWkIGmlW4idi4bXSW4BgAKVw8tBH-aynjhg,1,0,0.0
NU-qOfShnSItVGe51Px8UYb2zpZOJ9XAEgQnIVcC1G9fYdnb2rhg9uYZKHtwDfevtpKAKnTp-qsGhQ,2,0,0.0
NU8T5o8FNfMhq45d8hQkmzlDxi9BHWmMmg8qTZ14dZjKMqAkQRRoBJpX27dlPQUPEUKhLfSoNxrMuw,1,0,0.0
NUHaMEMmctjwsc-ct1MGT2JLNAhJENdXugKFUkY6tyG07hvsPJPNrHbnNbZ2vwg4gzAQVJfb25lk0g,4,3,0.75
NUhgZ-6rLIu-ODu-xMD6fr9MHsSJKfXYEiOY66pIefx9RcC1xzkw5uxUZsnXeoMTLiHpn2KNoOIElw,2,1,0.5
NUsmRnneYf65XPaUTAZjsqnuhTOJU2eu20VdKkr7lm_MnscVvXHDa-rhv6Uu81vlFB3W7CoMunVQEQ,1,0,0.0
NVAT-1Uf6dlkVECzQ0cXn9tqpX4UvQvVfYG4yIkVr4CiPV9LsZauBAqqzjHzSOaarjkoyjxox-LDxA,1,1,1.0
NVE8fo0rz7jedF9n0KTkG840qazayy9pyrrWiqCawpLc8jq9H58Fw5-9lpn-qG5yI8IQ9ZNHHBkrcw,1,1,1.0
NVKfKO5dMH26LIkPiS9DDLTXNKKxQ78zWV6HT40aK6o9ERFRE5BcONBtaf972DRESzCIiuJeZtNUIw,3,2,0.6666666666666666
NVao_KpeviuMBRWOstU-IQyAfHuygLAOCOu-V4TqsKybnDMto6am5FizaZ86pGEQDO-rzDhdVFTDag,1,0,0.0
NVffJCYj5U06Rsm0oQc-gIksm3N3L3JfS_-OfII11l_uEiQMxAdAVK4eo7jvFb_Pyd2INGRMyMOTVw,4,1,0.25
NVgxP9vSBjgyEKJvv0WKqKS0fOFSIPt9xQkhtRFI4My4jzKcAi99SfnrtfWNGONjX9d5R3t1-ZnY0A,1,1,1.0
NVhunRxx6218evtu_opIcMcBS3Hl0op5VhmVP2k4W0Vz6uzn9DgpKsufJ00KXMjGBIvq0xluiw2nLg,1,0,0.0
NVnruMnORFFn_ddzE2JB0pq-UkuXv5VTghjLGYS2LlqYSIeJh8mAL-yEEdgJTvP8ovdkcT-NC-kY3Q,1,0,0.0
NVoCpLH3Qan2iuXOqTq_8lu77jgthEsl7OM_Im0tgMIB4l1dfa5I9UhQaccOOtOrjzAueV1Uqqde3g,1,0,0.0
NVvkueuwypNwkCVjZ8BJnsCZkHxnL9Ndwrabggq4KYChVAPPgbztWicGOz0NRj1wRGO5pgcgfeKqrQ,3,1,0.3333333333333333
NVxIuY8g2ooWE3vX63sGxJQKVcuigmCTx_lqoT1FpLtkW2R7ceDWdexOy8B0OUORbTLDdYghEDq1Nw,1,1,1.0
NVzsdv0QYWJxc8G2zelu9k7wcqgc6snjIDOPLEtTmvHQTfxejYquMcDSB357dSS_P-vwh7eMIlI4yg,3,1,0.3333333333333333
NW-_dyrqN10aM-S_3fj5kLn3cQb8BrBuf0NjniTdvEE8g5iW0QZ8zctgbYTJfYl-VDQt3EtGpMGJbw,2,2,1.0
NWN6BCXU15wh00JQNo7lLCDaHJLdhaozvKsAZ68Azatr9LMieuswFXmh-Uwq9Re2w3mKGKMNTKBl0Q,7,5,0.7142857142857143
NWRTDkLIf5w_QZwYfv8g4Gnhjv7oVZbD_MVTOyws_ZRV1Ky-lcWxfQ61b0-4jPZI9-iS9Y8quEZUZQ,1,1,1.0
NWYPmLXClCg30t3MqdVBrdm2hLZwNP0lgDSc3Zktw7fwtQzuDHk0T85MTr_RqcZIo9wOOlDgQFBEww,1,1,1.0
NW_0c-k2UDhQ3X5YlqNqid8b2wgLJrOTGMVZGzPJIXnwlfvyo5qtM1-If0YDDjiGYllEf5GXPOnyPg,1,1,1.0
NWlBEIADJd-32OdHx99u8d89nm5VuretMsMtqE6kERa4tUBriQPrfhtQx87gPFnHpu7S6fzOB1qMPQ,1,0,0.0
NWnxZAbvyiPRAmjJ91PbI3Mfd-aNEDe1in5IZNOVsDR8fKp7smBBsznOXa0L77LY6FqspvVs4-5Q5A,3,0,0.0
NWpxKaaUG7YI_FN8AHZ2r99Mwu6WN5ir5S7E9-6_GlIrRNmwT90IId28dIsFp4JOI9K7UUC8NRA6zQ,1,1,1.0
NWwzmjLho3MZDSB9s5oU8hDm3x31k5M2OoN9C_lPSPCOpONEQcpg9rtwfiysDOf7WHRkiAohbG3OYg,8,4,0.5
NX0cZfvfmrnjbsgWs7Qa2F9Oa-CbB4qWvBV5ogdPe4PnFhTgq-HTX4KsRcgVRzNcbEmdaE6qaMRhjQ,2,2,1.0
NX57lqYD1nRbWbmSLPYpQ8sIberfU44t6i8B3AunakIPjlHF-e1MjuFHvX1-EG-f6ehYzdEHY7tu9w,6,4,0.6666666666666666
NXXTlG99ONMLW8NexH1pC57dxARuK5-d_l7VaODlWCmoFpPSo_PahYI4ggF7WYXvzbU-RrRH-fh-bQ,4,2,0.5
NXYmcEBQZfTZndA66DymXN92_cxAI4HGoElRQGj4StRBKPBDKKsqzFgQJFfmLyv3kd2h580FwLh0Fg,1,1,1.0
NXc4EdlWggpp-Xpm1fZ7kwXcWolhBQzzc9oUfHWdK4foV1XdOrq5NR7naOfO8E9yVtYYC0In5eNi8Q,2,0,0.0
NXmkQRpD3qzg_7Wgg66e5PkotAB775oxcykliOAe7uUis-Qt-tbf006Lzh-3xKGOJqB8w0S698_jlg,1,1,1.0
NXmm2gsO8knVv0RT4cLvVo5eJVOaEwFEoplnySQTAXkkqVFEpmEFvtmM7QwSjcKewsQFxqmNvmG6pA,2,1,0.5
NXnqlCP10A5j3GmctIMvyClxLIBrHJ49oaM3_Y-Mt_AWFJHR0WUYrPEN9rh8LaUMhsB22dqO62feBg,2,1,0.5
NXrWVZycpbMqdAwc9lVllbQUNa0fqyvNTdZgA_m3Skl4rUXV14HgkakLU3lJoXBunM6Ku8wUCRBLow,1,0,0.0
NXrbL9z7TBPrmeMALd7ZP8quMwe3Xwm3gajF6rmZccKl5eMJ3ASReqMEKYz9YyO__SW1xvFcOdcJJg,1,0,0.0
NXwi0xRPeQAMF-Hz-xZVC3l30hNdFk7Aa0XaZ_c9-wB8obPd1cnF40SY65u0LoMmXuusgdS_6JXHAA,1,0,0.0
NY3NzVz4lFaXBTxDg5E2qSNSJ1TRE0ze1ZKT-5kEE8ikNAzoID4QuYyBTZNkVmzs3H2uTagNBtesrw,1,0,0.0
NY6fkzy1Kw8m62V25mMu-i6pWG5KH7zXZzKD8C2w2x7m_WiZjZv8-V_aVvoQ4Upypci3nJeIlrWj2g,1,0,0.0
NY8u0hnGUwqpsWFouwATn60jK6FGknicOThjU_hwN5nKOynwia9vSHdS36vCKodPPEYUP93Iqa0uaw,3,1,0.3333333333333333
NYAjRvL0lHe_-aEAqnhTfK-_ptMm7SgOvLwWbszxaIIg7EcKCTeHOXOdQPTtBJu87lEpXXJm-jyo1A,2,1,0.5
NYd3XwsKY1PdupHZzekIpxV08QnTIvwv4erTRcl48-aviG-CdIa9L2it9ntxw6d8ekExjMbeVqSDeQ,1,0,0.0
NYdgdFhTbmoDNnm91WbI2bjToQPvTHIftmrOYsl6A3VhXPzt-sWwo2F0Bs-hZ_jajtlmymvYu445rw,1,1,1.0
NYe649CpK7TXHQFoAfOYUC0rWEhRBj8Wmk7r3mD9SLoe6r2uo-ooRQWz_DqJp0ENqBo_wWZ7C61SpQ,1,1,1.0
NYpk9ErepdiPU_Bafw_ZyGqLk1kCbncvCxSjarKfosgBz_pGkTNqWVmGu7KYOd_Idyw7-0-XxTGNWw,1,0,0.0
NYxvMwS4EyAkzqjV3kTDjvSa7BFwtE-UhdEqlv6V8yyNOTKG0aUWF5xmN34-9AYvXnSWc0PvcYLF8w,2,1,0.5
NZ4QMKqlqXjWOfbYuMrbG0LPGBLlk7CdXXsND6uPQScTzXGlv4d4xvTzaS-HbuscYOse7He_tztI0g,2,0,0.0
NZ52CHER61GQUM4HfKCaAWQY8lYPEP6i2FVib7boZ_I5tgrflSOg9ekd_NfljhwfjI4hdTwsw9iKyA,3,3,1.0
NZ9_3jAur2mJzHBzSC99ALspv1VO7bqbNkxqJ8gZieW_eNGAKoLa-YAS9ruzjHDBsjNni1oTn6PPug,1,1,1.0
NZcykO1luzCT9L5GETSGOTJBaNHfHq8C42Syq22O7v3bn0dj7-cEJLcb7x9x-gc5GUw0t_Dir4Wh8g,1,1,1.0
NZt_D3gxRQS1vxwkA88hQZ-bKGQBZ7sGZSupVEZ2qTiGrHTpJk1CF1GEqyDi6l6w0neSDGEDAPWARA,1,1,1.0
NZuuPeETU3kQrvfTIYBg4GbQ_B3xxvuvssqbqsnImtXGuSjJhMkibvNtl2-t9CxUl5KQglG891H42w,2,1,0.5
N_7WmEYhUf4hjmOTqgY_UWaxrNsXxLEcYNXwVYC-sC4991vglOggNDrMvvbakPTGmDP1JUwX-URRMQ,2,1,0.5
N_GO-CsdtWuLE1c6GAejtAfSxqn7kG9NHaOcRlpTZwNww-UGCw6bDLv8Q9tSouIP167_mF3QlyQTTA,3,2,0.6666666666666666
N_O5E4Zvtw3aqSSe1TacgfVtTJgT93LG4DYmcnuIQjc3_EF7I8_MGZ-LQFC3rLErcyH2037NreqMBQ,1,1,1.0
N_Sy-ULJIUYm4pWoZVYYqYezC3_01mVsvGy1_XSxM8qqgQGpoHnOAFuSLIrlulpiO0OzicoKDKUgyg,8,4,0.5
N_k8JKuviRhRNbnMjqMic02AcnzJxLerGGjJMBGOm64rMyUFw_EdMkDiXz7BnWhlvvx3iFl5zNOdow,5,4,0.8
N_y-a90_82T_WwmtNAfycQrDxfWRa3EUa1WWnlvUkDE-NtfhNiQ2gOWGn2HjSSbGgBBDCcCtaaPxvw,1,1,1.0
Na9mJRO6gWJiMy0YZdhkJ_4yAJxUe0IqNKxEIpc3_0RGtcYWarRPqLQRL86IRSyvfq8pL1WLPnGy_Q,1,0,0.0
NaCujw8zYLoBgO3zl2mMMsmYkWjIEqyGfI6phGV8o18bYe17VQ8AnOGLmvjrE0pY0cpNCt0BBv6eIg,1,1,1.0
NaEd2AqA35WDwVQQL8qKvNuEJ7Vlu79mxW6NoQVeFBOIMHPi5CdPQzsx8xV02H7MKiDUXPvfTu9_Dg,2,2,1.0
NaHJBcdBZcY0T0TDx2vBgXSAWkA-NrPWp-bWhSykxi9u73rWJC-K365QGd3Gbf2qOIu3r9OOQ85FZw,1,1,1.0
NaeflVcKevFClkhg5KjCWIhlaVGVYukr31Vb4V72T5pT023Updt2YCA1QKxz0DtIoNXLKNgv1uw9RQ,1,1,1.0
NaiwX5JYXOB9SKctYP5mLGioKwwhUGdsYrsWJkdx0tHz7c85hDgTfAsMOkM4bn37VTWMAeRph17N7w,1,0,0.0
NbDIgVRgVMlsMSATBzECJ1lPK7ioq1bogOIYZGtPUh4EDSnj_F0vTWFG54djF6L8zZm2ELC-tdbDdw,1,0,0.0
NbPzoSqcvM1to1w6-b7jiiLHTWKx35qyuTDoEoHDjZqe4yBJ-UMYIr9bJrlv5A7jDtw4sathoYaWDw,1,1,1.0
NbdZrkagPOk3zdZ4V-SgMaz3asg09jToQfEkgbFbzxhA0ORo9-S9bzw3OKTCWctu10ddgwDqI7nZAg,4,2,0.5
NbgOERvdpKKoujmfBMTFZRo52iCB1gbHx1WtKhz7mjLCOKFMbgjZOVbT99eDsTDUfIXnDHbRqo98UA,6,4,0.6666666666666666
NbhafSosVULmk8d_xSomOfqrqyOPmldiy7V16ULVEFb3zFmX4xo1nAL361CnH3VLd5zQdwShmDX8VQ,1,1,1.0
NbhrUD_5VOAj4BlXj0kF7CRCMLlv6WFQpqVwlNnQ1QxGRvusNSZ8D_9chTObWZQGknkfFhBOezqfDA,9,4,0.4444444444444444
Nbpftgc7IcNkqL5CoqAGcZ-CWZbcuK-fY63Qh7AzmY3KI5L3I_jsSQFPlz1Q9LXs-2GgQiW9Zr2kCQ,1,1,1.0
Nc-pCMH67nWV6oHjxA4uQM8JAR6AstpvGmjCEn5nvO55Q6iVUROHE-nyDOMXITLK4wBUAZW7YmzQlg,6,3,0.5
Nc554YkPl5_dycxPyJYO1aH5hwembgZpIrWKMCrsloiIcf8ncMDLBK0WMMrrc900gMekHZquzfdWdA,1,1,1.0
NcI-OXCTpU9QKfyifwPapsK0kacgT2Y7IrgLqGLH3Jsu73dyjI4kh1am4IRoi-KMyGovc35FhGsXRQ,1,0,0.0
NcOAaDvXLv0nYxYfnBrLGvLrDg_iTnN6tSmk7M8ZkOEakEwK1S845yxaxMHB6rzI6RSN1rh1UOkdaA,2,1,0.5
Nc_uccWJMHkk3QpfqNjjUbXawSoKXd9XrjTi4Dt8yiq4QY-WbKJg9z_04q0QIZrfNfyCUEswj3G-RA,1,0,0.0
NcaDfB5DaaOl16CYxb8hOYKm1cn9Vl-j5RNTeNbwo7xgneu8uEi3oVpBsPJDutFew9KDCUcRfbYpYQ,1,1,1.0
Nca_E3fJHVWDPIr6QYkASzYvqvDFv9uFl6UungA59nW7VNacic57hBhaAH0758er_SwLz8-NqNkkwA,1,0,0.0
NchikKtfz1NsGJm60S3Yi9n6JKTUqbRfhzGGnT1UeSrSG6_Vz2twH0LoN6J8-82-wpPHZel3uxMQ-A,3,2,0.6666666666666666
NcnBGMRsttc8bPJWLH2WtqbAzVf4W3bjk2-NiUA91WPWZeJb_k9JSF8HnSez-nsIFX0GaKQNo79q3w,2,1,0.5
NczZA9V01ldwnh7IafYkkGV2kqsRG7aNrPHJF3rbQN3_sJoDy5aK2sMGoC73T6RGGHp5Xul_04pOtg,1,0,0.0
Nd3HvX7Vf79xDgZdV1KxZDKbsN5kzsGf3zaGa3b9FmJobvFB870JQ6gthCnjTGGuwREtDpkXtvThNw,5,3,0.6
Nd5wotSOXjZBLICQZ10i5JjEJDyBzwlbRgKoCZeWjxAbt1zwpVaYAAzobFOhbkHn0U0nFVFOPR1qHw,2,2,1.0
Nd67QVCDlvPfGn0xxhWzHeLr9NTMyYWeqSsyCpzu_zEkxBbnkpRel0yKZQzBxxvt4Ae4u8j_2a0z-A,2,1,0.5
NdC7h3E64grF7pDRoTIYOWOmWgLTBaz8xJeSPvkmBUVrL1jftTCHDj4149n_urQtavC8VY8XFYgiDw,2,2,1.0
NdQeBP-YaWpk7JTWjRl_AiOfeGyHZG6Ft6d6gDWxv3dgUjsqqIFbJ0crmlvKa0kTCmNtzAqw0C2qFQ,2,2,1.0
NddbLU1cHsRmrsxFZHZqda9bZqiIGaaZ2aTTOvlW0YEEbb_ILLDlmwjS2MQA5ugw0mUrspfiz1cKwg,7,5,0.7142857142857143
NdfemvlQVmdVwXEQi0WWbAB6KsGG25PmxLdQ3AyTz7AZ9EjmebNxsXyqjfwgcIv0kzAyF82OZCHinQ,1,0,0.0
NdudaWTEVHVxBK2rGcImI0SrXZCElvX16gCsCUUOApkw4qQOuVDJE_0BhMfF6yd3e9Ekrrhtr1iHeQ,1,0,0.0
Ndzfj3NwvrzEqEI6Pd_GP-gSio5drTl0ZyemOyzfbAKjQYo7q6tE9V-iqKgrHAUYf-9DuRTbq-s9_Q,6,4,0.6666666666666666
NeDANxXatceVz0nvrvAcrzzCZrcOyZPJx4x38VYK6j3Nws81MBKopGYuzX8jYRU3wts0PvEhLPFuJw,1,1,1.0
NePNC3utYRStLu0UpxlwvUyqNgUImp9pXVtaTe6SpXbkx5Q-ZlvaNlNzMBgHbzJX5lg3dCNgSipxgg,1,1,1.0
NeXHi4siE_C20echuZgGlgZyiIz2ARVQYdAROjSzv0WW59oaRCDqrNRWLtf41gg_KAWQe6lHdizpNQ,2,0,0.0
NeXkldXS8pP6MWMnk3x_lgM5elJtoCRLNw35IPmdrBiU5RgAavR9wlZ9r4gONTL5Fys6Li72VMwEuw,2,1,0.5
Neg_fZ5Q-hB8UJXNn1zV8fjGvukFIwwUdTEY_Jg3Urk-bPo6B3SOEMbJ9lZ77g7IftL03V-6CR-I6g,1,1,1.0
Ner-c419x20ZGLw14hgf2uXZzUxmlyjd5hzcq1I-Ze8hJFgTBYT1qoFgFdJ1ZSFTQ83bTCYzf7HK2g,1,1,1.0
NetWT0kGF0elcSC_g86-PNw9VXQvZqRjbvtNfC3CmWv43BZMEfxx9qBYp1MVol-No6fGfSKChHvuqA,3,1,0.3333333333333333
Nf1Nveo9X6vhr2a0gPLpayquIi93ajEtdpp483vA82i55HyZjJxBzBiUXSbj9LPLBoRrx6OiWLKh5A,1,1,1.0
Nf1gacQfcDWAHVe8Z5_6iWC32ZWo7x_4WtWRsRouiqLHFphWFQBXMjx_qheH2Hggf21391NxDWbMIQ,2,1,0.5
NfHqAVdwHppFRa3NyBhzpV-BzBo3ldC3RbTPrp23TF0VVLKHZd2-_irH_feuj3TwasDR19wVtEzUqQ,2,1,0.5
NfWaVyNQKHsTQQvZjP2oztSK9yYpbYfknJTgL5-VkThQ18yzFsrs1agx9vQECauIP93MFiciGzB12A,1,0,0.0
NfdaY58bX3p3KdystclFfiWa_JVY0gJsAREVJmm8iZGq5SDQpAHZAwdlanFNBmxfZ_hub9Y_ui1VXA,1,1,1.0
Nflzl0vKlcyLmkCmnbjYAVQvm_Vb6Da5i4dNQNPALvfg98Mh-gs02ZhqQbak2qp5gPdoiKmT13iU5A,1,0,0.0
NfoB_aLOT0En2HhkOw1WsG23ZebvIAxg4SLvr0tW7fwTD4QcNrJThnmPa1pkd2Ys-h5g9xgCpirb6A,2,0,0.0
NfqoPwxP0A7uouCRLeS4oGKW49InMWz9MOxOzfokugyuXgM-CnOcF96ZK0NweXLJnTPHW0F0cOjJMA,1,0,0.0
NftCsWL5Z_e9IGTjxPXmbTeYUwdJwegLNirOPycEk5sh3K8VaMxbJlzKzP0CoNgN8wZUyEB3Y4cORw,1,0,0.0
NfwLrVScJtdMyeEmuLLOi3gaPbSv4rDDwLJqIJ2cHBYsUqMMIL0uyqhDwk3drMH11XeFPvaMnxpPfg,1,0,0.0
Ng09aVXBmHzZDYWjCAMope8I8P10fvtXfVALkDa4wzGr1jdoigSzJQWberCQwwve45QtaLuzfxIiyA,1,0,0.0
NgFKVbbJOAviCD7aH3pRfnA40bO3wZ83_2lIjzAPqh8tse0TXuDnoaNaPV43hEe2pq2eyoJSb0PjDg,1,0,0.0
